client_id,Delinquent90
75273,0.02004237391325524
75274,0.1037876900074757
75275,0.09387351778656126
75276,0.1037876900074757
75277,0.02004237391325524
75278,0.02004237391325524
75279,0.02004237391325524
75280,0.02004237391325524
75281,0.1037876900074757
75282,0.02004237391325524
75283,0.02004237391325524
75284,0.02004237391325524
75285,0.02004237391325524
75286,0.02004237391325524
75287,0.19364599092284418
75288,0.09387351778656126
75289,0.02004237391325524
75290,0.02004237391325524
75291,0.02004237391325524
75292,0.02004237391325524
75293,0.19364599092284418
75294,0.02004237391325524
75295,0.1037876900074757
75296,0.02004237391325524
75297,0.02004237391325524
75298,0.02004237391325524
75299,0.02004237391325524
75300,0.1037876900074757
75301,0.2767272727272727
75302,0.02004237391325524
75303,0.02004237391325524
75304,0.2767272727272727
75305,0.02004237391325524
75306,0.02004237391325524
75307,0.02004237391325524
75308,0.02004237391325524
75309,0.02004237391325524
75310,0.02004237391325524
75311,0.09387351778656126
75312,0.02004237391325524
75313,0.1037876900074757
75314,0.02004237391325524
75315,0.02004237391325524
75316,0.1037876900074757
75317,0.02004237391325524
75318,0.09387351778656126
75319,0.02004237391325524
75320,0.2767272727272727
75321,0.02004237391325524
75322,0.02004237391325524
75323,0.09387351778656126
75324,0.02004237391325524
75325,0.1037876900074757
75326,0.02004237391325524
75327,0.09387351778656126
75328,0.02004237391325524
75329,0.02004237391325524
75330,0.02004237391325524
75331,0.02004237391325524
75332,0.02004237391325524
75333,0.1037876900074757
75334,0.02004237391325524
75335,0.1037876900074757
75336,0.1037876900074757
75337,0.19364599092284418
75338,0.02004237391325524
75339,0.1037876900074757
75340,0.02004237391325524
75341,0.02004237391325524
75342,0.02004237391325524
75343,0.02004237391325524
75344,0.1037876900074757
75345,0.1037876900074757
75346,0.02004237391325524
75347,0.09387351778656126
75348,0.02004237391325524
75349,0.02004237391325524
75350,0.02004237391325524
75351,0.02004237391325524
75352,0.02004237391325524
75353,0.02004237391325524
75354,0.4617737003058104
75355,0.02004237391325524
75356,0.02004237391325524
75357,0.02004237391325524
75358,0.02004237391325524
75359,0.02004237391325524
75360,0.02004237391325524
75361,0.19364599092284418
75362,0.02004237391325524
75363,0.02004237391325524
75364,0.02004237391325524
75365,0.02004237391325524
75366,0.02004237391325524
75367,0.02004237391325524
75368,0.02004237391325524
75369,0.1037876900074757
75370,0.02004237391325524
75371,0.02004237391325524
75372,0.02004237391325524
75373,0.19364599092284418
75374,0.02004237391325524
75375,0.02004237391325524
75376,0.02004237391325524
75377,0.02004237391325524
75378,0.02004237391325524
75379,0.02004237391325524
75380,0.02004237391325524
75381,0.02004237391325524
75382,0.09387351778656126
75383,0.2767272727272727
75384,0.02004237391325524
75385,0.02004237391325524
75386,0.02004237391325524
75387,0.1037876900074757
75388,0.02004237391325524
75389,0.19364599092284418
75390,0.02004237391325524
75391,0.02004237391325524
75392,0.02004237391325524
75393,0.02004237391325524
75394,0.1037876900074757
75395,0.09387351778656126
75396,0.09387351778656126
75397,0.02004237391325524
75398,0.02004237391325524
75399,0.02004237391325524
75400,0.4617737003058104
75401,0.02004237391325524
75402,0.02004237391325524
75403,0.02004237391325524
75404,0.2767272727272727
75405,0.1037876900074757
75406,0.02004237391325524
75407,0.09387351778656126
75408,0.02004237391325524
75409,0.02004237391325524
75410,0.19364599092284418
75411,0.1037876900074757
75412,0.02004237391325524
75413,0.02004237391325524
75414,0.1037876900074757
75415,0.1037876900074757
75416,0.09387351778656126
75417,0.02004237391325524
75418,0.1037876900074757
75419,0.02004237391325524
75420,0.02004237391325524
75421,0.02004237391325524
75422,0.02004237391325524
75423,0.1037876900074757
75424,0.02004237391325524
75425,0.1037876900074757
75426,0.1037876900074757
75427,0.1037876900074757
75428,0.02004237391325524
75429,0.02004237391325524
75430,0.1037876900074757
75431,0.09387351778656126
75432,0.02004237391325524
75433,0.02004237391325524
75434,0.1037876900074757
75435,0.02004237391325524
75436,0.1037876900074757
75437,0.02004237391325524
75438,0.02004237391325524
75439,0.02004237391325524
75440,0.02004237391325524
75441,0.02004237391325524
75442,0.02004237391325524
75443,0.02004237391325524
75444,0.02004237391325524
75445,0.02004237391325524
75446,0.02004237391325524
75447,0.2767272727272727
75448,0.02004237391325524
75449,0.09387351778656126
75450,0.02004237391325524
75451,0.02004237391325524
75452,0.02004237391325524
75453,0.02004237391325524
75454,0.02004237391325524
75455,0.02004237391325524
75456,0.09387351778656126
75457,0.09387351778656126
75458,0.1037876900074757
75459,0.02004237391325524
75460,0.02004237391325524
75461,0.1037876900074757
75462,0.02004237391325524
75463,0.02004237391325524
75464,0.19364599092284418
75465,0.02004237391325524
75466,0.19364599092284418
75467,0.02004237391325524
75468,0.02004237391325524
75469,0.1037876900074757
75470,0.02004237391325524
75471,0.02004237391325524
75472,0.1037876900074757
75473,0.09387351778656126
75474,0.02004237391325524
75475,0.02004237391325524
75476,0.02004237391325524
75477,0.02004237391325524
75478,0.02004237391325524
75479,0.09387351778656126
75480,0.2767272727272727
75481,0.02004237391325524
75482,0.02004237391325524
75483,0.02004237391325524
75484,0.1037876900074757
75485,0.02004237391325524
75486,0.1037876900074757
75487,0.02004237391325524
75488,0.02004237391325524
75489,0.4617737003058104
75490,0.02004237391325524
75491,0.02004237391325524
75492,0.02004237391325524
75493,0.09387351778656126
75494,0.2767272727272727
75495,0.02004237391325524
75496,0.02004237391325524
75497,0.02004237391325524
75498,0.1037876900074757
75499,0.02004237391325524
75500,0.1037876900074757
75501,0.02004237391325524
75502,0.02004237391325524
75503,0.1037876900074757
75504,0.09387351778656126
75505,0.02004237391325524
75506,0.02004237391325524
75507,0.02004237391325524
75508,0.02004237391325524
75509,0.1037876900074757
75510,0.2767272727272727
75511,0.19364599092284418
75512,0.1037876900074757
75513,0.02004237391325524
75514,0.02004237391325524
75515,0.09387351778656126
75516,0.1037876900074757
75517,0.02004237391325524
75518,0.02004237391325524
75519,0.02004237391325524
75520,0.2767272727272727
75521,0.02004237391325524
75522,0.1037876900074757
75523,0.02004237391325524
75524,0.02004237391325524
75525,0.02004237391325524
75526,0.2767272727272727
75527,0.02004237391325524
75528,0.1037876900074757
75529,0.02004237391325524
75530,0.02004237391325524
75531,0.02004237391325524
75532,0.1037876900074757
75533,0.09387351778656126
75534,0.02004237391325524
75535,0.1037876900074757
75536,0.02004237391325524
75537,0.02004237391325524
75538,0.02004237391325524
75539,0.43037974683544306
75540,0.02004237391325524
75541,0.02004237391325524
75542,0.4617737003058104
75543,0.4617737003058104
75544,0.02004237391325524
75545,0.2767272727272727
75546,0.02004237391325524
75547,0.02004237391325524
75548,0.02004237391325524
75549,0.02004237391325524
75550,0.19364599092284418
75551,0.02004237391325524
75552,0.09387351778656126
75553,0.2767272727272727
75554,0.09387351778656126
75555,0.02004237391325524
75556,0.02004237391325524
75557,0.02004237391325524
75558,0.02004237391325524
75559,0.02004237391325524
75560,0.02004237391325524
75561,0.02004237391325524
75562,0.2767272727272727
75563,0.02004237391325524
75564,0.02004237391325524
75565,0.02004237391325524
75566,0.02004237391325524
75567,0.1037876900074757
75568,0.02004237391325524
75569,0.19364599092284418
75570,0.02004237391325524
75571,0.02004237391325524
75572,0.1037876900074757
75573,0.02004237391325524
75574,0.1037876900074757
75575,0.02004237391325524
75576,0.09387351778656126
75577,0.02004237391325524
75578,0.02004237391325524
75579,0.09387351778656126
75580,0.02004237391325524
75581,0.02004237391325524
75582,0.02004237391325524
75583,0.1037876900074757
75584,0.02004237391325524
75585,0.02004237391325524
75586,0.02004237391325524
75587,0.02004237391325524
75588,0.02004237391325524
75589,0.02004237391325524
75590,0.02004237391325524
75591,0.6070287539936102
75592,0.02004237391325524
75593,0.02004237391325524
75594,0.02004237391325524
75595,0.4617737003058104
75596,0.1037876900074757
75597,0.1037876900074757
75598,0.02004237391325524
75599,0.02004237391325524
75600,0.02004237391325524
75601,0.02004237391325524
75602,0.02004237391325524
75603,0.02004237391325524
75604,0.1037876900074757
75605,0.02004237391325524
75606,0.02004237391325524
75607,0.19364599092284418
75608,0.09387351778656126
75609,0.02004237391325524
75610,0.02004237391325524
75611,0.02004237391325524
75612,0.02004237391325524
75613,0.02004237391325524
75614,0.02004237391325524
75615,0.02004237391325524
75616,0.02004237391325524
75617,0.6070287539936102
75618,0.1037876900074757
75619,0.02004237391325524
75620,0.19364599092284418
75621,0.09387351778656126
75622,0.02004237391325524
75623,0.02004237391325524
75624,0.2767272727272727
75625,0.02004237391325524
75626,0.02004237391325524
75627,0.02004237391325524
75628,0.1037876900074757
75629,0.09387351778656126
75630,0.02004237391325524
75631,0.02004237391325524
75632,0.02004237391325524
75633,0.02004237391325524
75634,0.02004237391325524
75635,0.02004237391325524
75636,0.02004237391325524
75637,0.1037876900074757
75638,0.02004237391325524
75639,0.1037876900074757
75640,0.02004237391325524
75641,0.09387351778656126
75642,0.02004237391325524
75643,0.02004237391325524
75644,0.02004237391325524
75645,0.09387351778656126
75646,0.02004237391325524
75647,0.09387351778656126
75648,0.02004237391325524
75649,0.09387351778656126
75650,0.2767272727272727
75651,0.02004237391325524
75652,0.2767272727272727
75653,0.02004237391325524
75654,0.02004237391325524
75655,0.1037876900074757
75656,0.2767272727272727
75657,0.02004237391325524
75658,0.4617737003058104
75659,0.02004237391325524
75660,0.6070287539936102
75661,0.02004237391325524
75662,0.02004237391325524
75663,0.2767272727272727
75664,0.02004237391325524
75665,0.1037876900074757
75666,0.02004237391325524
75667,0.02004237391325524
75668,0.02004237391325524
75669,0.1037876900074757
75670,0.02004237391325524
75671,0.02004237391325524
75672,0.09387351778656126
75673,0.02004237391325524
75674,0.02004237391325524
75675,0.6070287539936102
75676,0.1037876900074757
75677,0.1037876900074757
75678,0.02004237391325524
75679,0.02004237391325524
75680,0.02004237391325524
75681,0.02004237391325524
75682,0.02004237391325524
75683,0.02004237391325524
75684,0.02004237391325524
75685,0.02004237391325524
75686,0.2767272727272727
75687,0.02004237391325524
75688,0.02004237391325524
75689,0.02004237391325524
75690,0.02004237391325524
75691,0.02004237391325524
75692,0.02004237391325524
75693,0.02004237391325524
75694,0.09387351778656126
75695,0.09387351778656126
75696,0.02004237391325524
75697,0.02004237391325524
75698,0.2767272727272727
75699,0.1037876900074757
75700,0.02004237391325524
75701,0.02004237391325524
75702,0.02004237391325524
75703,0.1037876900074757
75704,0.02004237391325524
75705,0.02004237391325524
75706,0.02004237391325524
75707,0.19364599092284418
75708,0.02004237391325524
75709,0.2767272727272727
75710,0.09387351778656126
75711,0.1037876900074757
75712,0.2767272727272727
75713,0.2767272727272727
75714,0.1037876900074757
75715,0.02004237391325524
75716,0.02004237391325524
75717,0.02004237391325524
75718,0.1037876900074757
75719,0.02004237391325524
75720,0.02004237391325524
75721,0.02004237391325524
75722,0.02004237391325524
75723,0.02004237391325524
75724,0.02004237391325524
75725,0.02004237391325524
75726,0.02004237391325524
75727,0.1037876900074757
75728,0.02004237391325524
75729,0.02004237391325524
75730,0.02004237391325524
75731,0.02004237391325524
75732,0.02004237391325524
75733,0.02004237391325524
75734,0.09387351778656126
75735,0.19364599092284418
75736,0.4617737003058104
75737,0.02004237391325524
75738,0.02004237391325524
75739,0.1037876900074757
75740,0.02004237391325524
75741,0.02004237391325524
75742,0.02004237391325524
75743,0.02004237391325524
75744,0.02004237391325524
75745,0.09387351778656126
75746,0.02004237391325524
75747,0.02004237391325524
75748,0.02004237391325524
75749,0.02004237391325524
75750,0.02004237391325524
75751,0.02004237391325524
75752,0.1037876900074757
75753,0.1037876900074757
75754,0.02004237391325524
75755,0.02004237391325524
75756,0.02004237391325524
75757,0.1037876900074757
75758,0.02004237391325524
75759,0.02004237391325524
75760,0.02004237391325524
75761,0.02004237391325524
75762,0.02004237391325524
75763,0.1037876900074757
75764,0.02004237391325524
75765,0.02004237391325524
75766,0.02004237391325524
75767,0.2767272727272727
75768,0.1037876900074757
75769,0.09387351778656126
75770,0.02004237391325524
75771,0.02004237391325524
75772,0.02004237391325524
75773,0.02004237391325524
75774,0.1037876900074757
75775,0.09387351778656126
75776,0.2767272727272727
75777,0.02004237391325524
75778,0.02004237391325524
75779,0.02004237391325524
75780,0.02004237391325524
75781,0.2767272727272727
75782,0.09387351778656126
75783,0.4617737003058104
75784,0.02004237391325524
75785,0.19364599092284418
75786,0.02004237391325524
75787,0.02004237391325524
75788,0.02004237391325524
75789,0.09387351778656126
75790,0.02004237391325524
75791,0.02004237391325524
75792,0.02004237391325524
75793,0.02004237391325524
75794,0.2767272727272727
75795,0.02004237391325524
75796,0.02004237391325524
75797,0.02004237391325524
75798,0.1037876900074757
75799,0.02004237391325524
75800,0.1037876900074757
75801,0.1037876900074757
75802,0.02004237391325524
75803,0.02004237391325524
75804,0.02004237391325524
75805,0.02004237391325524
75806,0.09387351778656126
75807,0.02004237391325524
75808,0.02004237391325524
75809,0.1037876900074757
75810,0.6070287539936102
75811,0.2767272727272727
75812,0.02004237391325524
75813,0.1037876900074757
75814,0.02004237391325524
75815,0.02004237391325524
75816,0.09387351778656126
75817,0.09387351778656126
75818,0.02004237391325524
75819,0.02004237391325524
75820,0.02004237391325524
75821,0.02004237391325524
75822,0.02004237391325524
75823,0.02004237391325524
75824,0.02004237391325524
75825,0.02004237391325524
75826,0.02004237391325524
75827,0.2767272727272727
75828,0.09387351778656126
75829,0.1037876900074757
75830,0.02004237391325524
75831,0.02004237391325524
75832,0.19364599092284418
75833,0.02004237391325524
75834,0.02004237391325524
75835,0.1037876900074757
75836,0.02004237391325524
75837,0.02004237391325524
75838,0.02004237391325524
75839,0.1037876900074757
75840,0.02004237391325524
75841,0.09387351778656126
75842,0.02004237391325524
75843,0.1037876900074757
75844,0.02004237391325524
75845,0.02004237391325524
75846,0.02004237391325524
75847,0.02004237391325524
75848,0.2767272727272727
75849,0.02004237391325524
75850,0.02004237391325524
75851,0.02004237391325524
75852,0.02004237391325524
75853,0.02004237391325524
75854,0.02004237391325524
75855,0.02004237391325524
75856,0.02004237391325524
75857,0.19364599092284418
75858,0.1037876900074757
75859,0.2767272727272727
75860,0.02004237391325524
75861,0.02004237391325524
75862,0.2767272727272727
75863,0.1037876900074757
75864,0.02004237391325524
75865,0.09387351778656126
75866,0.02004237391325524
75867,0.02004237391325524
75868,0.02004237391325524
75869,0.02004237391325524
75870,0.1037876900074757
75871,0.02004237391325524
75872,0.1037876900074757
75873,0.02004237391325524
75874,0.02004237391325524
75875,0.19364599092284418
75876,0.02004237391325524
75877,0.02004237391325524
75878,0.02004237391325524
75879,0.02004237391325524
75880,0.02004237391325524
75881,0.02004237391325524
75882,0.02004237391325524
75883,0.02004237391325524
75884,0.02004237391325524
75885,0.02004237391325524
75886,0.02004237391325524
75887,0.02004237391325524
75888,0.09387351778656126
75889,0.02004237391325524
75890,0.02004237391325524
75891,0.09387351778656126
75892,0.02004237391325524
75893,0.02004237391325524
75894,0.02004237391325524
75895,0.2767272727272727
75896,0.02004237391325524
75897,0.02004237391325524
75898,0.02004237391325524
75899,0.02004237391325524
75900,0.02004237391325524
75901,0.02004237391325524
75902,0.02004237391325524
75903,0.02004237391325524
75904,0.02004237391325524
75905,0.02004237391325524
75906,0.1037876900074757
75907,0.1037876900074757
75908,0.02004237391325524
75909,0.02004237391325524
75910,0.1037876900074757
75911,0.02004237391325524
75912,0.02004237391325524
75913,0.02004237391325524
75914,0.02004237391325524
75915,0.02004237391325524
75916,0.02004237391325524
75917,0.1037876900074757
75918,0.02004237391325524
75919,0.2767272727272727
75920,0.02004237391325524
75921,0.19364599092284418
75922,0.43037974683544306
75923,0.2767272727272727
75924,0.1037876900074757
75925,0.02004237391325524
75926,0.4617737003058104
75927,0.09387351778656126
75928,0.02004237391325524
75929,0.09387351778656126
75930,0.02004237391325524
75931,0.02004237391325524
75932,0.2767272727272727
75933,0.02004237391325524
75934,0.02004237391325524
75935,0.1037876900074757
75936,0.09387351778656126
75937,0.1037876900074757
75938,0.1037876900074757
75939,0.02004237391325524
75940,0.19364599092284418
75941,0.1037876900074757
75942,0.02004237391325524
75943,0.02004237391325524
75944,0.02004237391325524
75945,0.02004237391325524
75946,0.1037876900074757
75947,0.02004237391325524
75948,0.09387351778656126
75949,0.02004237391325524
75950,0.02004237391325524
75951,0.1037876900074757
75952,0.02004237391325524
75953,0.02004237391325524
75954,0.1037876900074757
75955,0.02004237391325524
75956,0.02004237391325524
75957,0.02004237391325524
75958,0.09387351778656126
75959,0.02004237391325524
75960,0.09387351778656126
75961,0.02004237391325524
75962,0.02004237391325524
75963,0.02004237391325524
75964,0.02004237391325524
75965,0.02004237391325524
75966,0.02004237391325524
75967,0.1037876900074757
75968,0.02004237391325524
75969,0.1037876900074757
75970,0.02004237391325524
75971,0.02004237391325524
75972,0.09387351778656126
75973,0.02004237391325524
75974,0.02004237391325524
75975,0.1037876900074757
75976,0.02004237391325524
75977,0.4617737003058104
75978,0.02004237391325524
75979,0.02004237391325524
75980,0.1037876900074757
75981,0.09387351778656126
75982,0.02004237391325524
75983,0.02004237391325524
75984,0.02004237391325524
75985,0.02004237391325524
75986,0.02004237391325524
75987,0.02004237391325524
75988,0.02004237391325524
75989,0.1037876900074757
75990,0.02004237391325524
75991,0.02004237391325524
75992,0.2767272727272727
75993,0.02004237391325524
75994,0.2767272727272727
75995,0.02004237391325524
75996,0.02004237391325524
75997,0.02004237391325524
75998,0.02004237391325524
75999,0.1037876900074757
76000,0.02004237391325524
76001,0.02004237391325524
76002,0.02004237391325524
76003,0.02004237391325524
76004,0.4617737003058104
76005,0.02004237391325524
76006,0.09387351778656126
76007,0.02004237391325524
76008,0.1037876900074757
76009,0.02004237391325524
76010,0.02004237391325524
76011,0.02004237391325524
76012,0.02004237391325524
76013,0.02004237391325524
76014,0.02004237391325524
76015,0.02004237391325524
76016,0.02004237391325524
76017,0.2767272727272727
76018,0.09387351778656126
76019,0.02004237391325524
76020,0.02004237391325524
76021,0.02004237391325524
76022,0.02004237391325524
76023,0.02004237391325524
76024,0.02004237391325524
76025,0.02004237391325524
76026,0.02004237391325524
76027,0.02004237391325524
76028,0.02004237391325524
76029,0.02004237391325524
76030,0.1037876900074757
76031,0.6070287539936102
76032,0.1037876900074757
76033,0.02004237391325524
76034,0.02004237391325524
76035,0.02004237391325524
76036,0.09387351778656126
76037,0.02004237391325524
76038,0.1037876900074757
76039,0.02004237391325524
76040,0.02004237391325524
76041,0.02004237391325524
76042,0.02004237391325524
76043,0.02004237391325524
76044,0.1037876900074757
76045,0.02004237391325524
76046,0.2767272727272727
76047,0.09387351778656126
76048,0.4617737003058104
76049,0.02004237391325524
76050,0.1037876900074757
76051,0.09387351778656126
76052,0.02004237391325524
76053,0.02004237391325524
76054,0.02004237391325524
76055,0.02004237391325524
76056,0.1037876900074757
76057,0.02004237391325524
76058,0.02004237391325524
76059,0.02004237391325524
76060,0.02004237391325524
76061,0.02004237391325524
76062,0.02004237391325524
76063,0.02004237391325524
76064,0.1037876900074757
76065,0.02004237391325524
76066,0.02004237391325524
76067,0.43037974683544306
76068,0.02004237391325524
76069,0.02004237391325524
76070,0.1037876900074757
76071,0.02004237391325524
76072,0.02004237391325524
76073,0.09387351778656126
76074,0.2767272727272727
76075,0.09387351778656126
76076,0.02004237391325524
76077,0.02004237391325524
76078,0.2767272727272727
76079,0.02004237391325524
76080,0.02004237391325524
76081,0.02004237391325524
76082,0.09387351778656126
76083,0.02004237391325524
76084,0.1037876900074757
76085,0.02004237391325524
76086,0.02004237391325524
76087,0.09387351778656126
76088,0.19364599092284418
76089,0.02004237391325524
76090,0.02004237391325524
76091,0.02004237391325524
76092,0.02004237391325524
76093,0.02004237391325524
76094,0.02004237391325524
76095,0.02004237391325524
76096,0.02004237391325524
76097,0.1037876900074757
76098,0.02004237391325524
76099,0.09387351778656126
76100,0.1037876900074757
76101,0.02004237391325524
76102,0.02004237391325524
76103,0.2767272727272727
76104,0.2767272727272727
76105,0.6070287539936102
76106,0.09387351778656126
76107,0.02004237391325524
76108,0.1037876900074757
76109,0.2767272727272727
76110,0.09387351778656126
76111,0.02004237391325524
76112,0.02004237391325524
76113,0.02004237391325524
76114,0.02004237391325524
76115,0.02004237391325524
76116,0.09387351778656126
76117,0.1037876900074757
76118,0.1037876900074757
76119,0.09387351778656126
76120,0.02004237391325524
76121,0.02004237391325524
76122,0.02004237391325524
76123,0.02004237391325524
76124,0.02004237391325524
76125,0.02004237391325524
76126,0.09387351778656126
76127,0.2767272727272727
76128,0.09387351778656126
76129,0.02004237391325524
76130,0.1037876900074757
76131,0.02004237391325524
76132,0.02004237391325524
76133,0.02004237391325524
76134,0.02004237391325524
76135,0.09387351778656126
76136,0.19364599092284418
76137,0.1037876900074757
76138,0.02004237391325524
76139,0.02004237391325524
76140,0.02004237391325524
76141,0.1037876900074757
76142,0.1037876900074757
76143,0.09387351778656126
76144,0.02004237391325524
76145,0.02004237391325524
76146,0.02004237391325524
76147,0.02004237391325524
76148,0.02004237391325524
76149,0.02004237391325524
76150,0.02004237391325524
76151,0.02004237391325524
76152,0.02004237391325524
76153,0.02004237391325524
76154,0.02004237391325524
76155,0.2767272727272727
76156,0.02004237391325524
76157,0.02004237391325524
76158,0.02004237391325524
76159,0.02004237391325524
76160,0.02004237391325524
76161,0.02004237391325524
76162,0.2767272727272727
76163,0.02004237391325524
